Info : 377 948 ftdi.c:301 ftdi_speed(): ftdi: if you experience problems at higher adapter clocks, try the command "ftdi_tdo_sample_edge falling"
Info : 380 948 core.c:1479 adapter_init(): clock speed 10000 kHz
Info : 389 1449 core.c:1037 jtag_examine_chain_display(): JTAG tap: nds.tap tap/device found: 0x1000563d (mfg: 0x31e (Andes Technology Corporation), part: 0x0005, ver: 0x1)
User : 656 1592 command.c:546 command_print(): configure: bak_debug_buf = 0x00200000
Debug: 657 1593 nds32_v5_cmd.c:502 handle_ndsv5_configure_command(): p_nds_bak_debug_buffer_start = 0xffd90008, p_nds_bak_debug_buffer_end = 0xfff90008
User : 660 1593 command.c:546 command_print(): configure: tdesc_bit ndsv5_tdesc_bitfield.xml
User : 663 1593 command.c:546 command_print(): configure: aligned_access
User : 666 1593 command.c:546 command_print(): configure: reg_symbolic_name
User : 669 1593 command.c:546 command_print(): configure: scan_retry_times = 0x00000003
User : 672 1593 command.c:546 command_print(): configure: jtag_scans_optimize = 0x00000004
User : 677 1593 command.c:546 command_print(): configure: jtag_max_scans = 0x00000040
User : 680 1593 command.c:546 command_print(): configure: dis_condition_break = 0x00000001
User : 683 1593 command.c:546 command_print(): configure: wip_bytes_per_dot = 0x00002000
User : 686 1593 command.c:546 command_print(): configure: dmi_quick_access = 0x00000000
User : 689 1593 command.c:546 command_print(): configure: dmi_access_mem = 0x00000000
User : 693 1593 command.c:546 command_print(): configure: log_file_size = 0x00a00000
User : 696 1593 command.c:546 command_print(): configure: desc Andes_v4.5.1_BUILD_ID_2019051618
User : 699 1594 command.c:546 command_print(): configure: burn_port 2354
Info : 701 1594 server.c:337 add_service(): Listening on port 2354 for burner connections
User : 704 1594 command.c:546 command_print(): configure: halt_on_reset = 0x00000000
Info : 709 1594 server.c:337 add_service(): Listening on port 6666 for tcl connections
Info : 710 1594 server.c:337 add_service(): Listening on port 4444 for telnet connections
Info : 757 1596 core.c:1037 jtag_examine_chain_display(): JTAG tap: nds.tap tap/device found: 0x1000563d (mfg: 0x31e (Andes Technology Corporation), part: 0x0005, ver: 0x1)
Error: 845 1609 riscv-013.c:857 execute_abstract_command(): command 0x321008 failed; abstractcs=0x8000304
Debug: 860 1627 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[misa] = 0x40901105 
Debug: 862 1628 nds32_v5_cmd.c:1784 ndsv5_redefine_CSR_name(): ndsv5_redefine_CSR_name
User : 335261 1226692 nds_spiflash.c:470 ndsspi_write_sector_buffer(): 
SPI_DOT
Debug: 335309 1226698 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 335313 1226698 riscv-013.c:3821 write_memory(): writing 1 words of 4 bytes to 0x00003108 = 0x85007f08
Debug: 335323 1226699 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 335332 1226700 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 335345 1226700 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x3108 
Debug: 335369 1226703 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 335378 1226704 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 335423 1226708 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 335427 1226708 riscv-013.c:3821 write_memory(): writing 1 words of 2 bytes to 0x0000310c = 0xffa70200
Debug: 335437 1226708 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 335446 1226709 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 335459 1226709 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x310c 
Debug: 335483 1226712 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 335492 1226713 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 335530 1226716 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 335548 1226718 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[x17] = 0x0 
Debug: 335559 1226719 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 335569 1226720 nds32_v5_cmd.c:1816 ndsv5_get_CSR_name(): mstatus
Debug: 335584 1226721 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 335595 1226722 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 335618 1226725 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 335631 1226726 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x0 
Debug: 335648 1226727 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x0 
Debug: 335681 1226730 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 335690 1226731 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dcsr] <- 0x4000b643  xdebugver=0x1 ebreakm ebreaks ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 335727 1226736 nds32_v5_cmd.c:2391 ndsv5_callback_event_handler(): event = 0x00000002, RESUMED
Debug: 336806 1226897 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 336821 1226899 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x38 
Debug: 336834 1226900 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 336857 1226902 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 336869 1226903 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x80000000 
Debug: 336886 1226905 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 336898 1226906 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 339117 1226922 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 339121 1226922 riscv-013.c:3821 write_memory(): writing 8174 words of 4 bytes to 0x00003108 = 0x07e00004
Debug: 339131 1226922 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 339140 1226923 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 339153 1226923 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x3108 
Debug: 348228 1227104 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 348237 1227105 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 348282 1227109 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 348286 1227109 riscv-013.c:3821 write_memory(): writing 1 words of 2 bytes to 0x0000b0c0 = 0x000002be
Debug: 348296 1227110 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 348305 1227110 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 348318 1227111 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0xb0c0 
Debug: 348342 1227114 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 348351 1227114 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 348389 1227117 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 348407 1227119 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[x17] = 0x0 
Debug: 348418 1227120 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 348428 1227121 nds32_v5_cmd.c:1816 ndsv5_get_CSR_name(): mstatus
Debug: 348443 1227123 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 348454 1227124 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 348477 1227126 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 348490 1227127 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x0 
Debug: 348507 1227129 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x0 
Debug: 348540 1227131 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 348549 1227132 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dcsr] <- 0x4000b643  xdebugver=0x1 ebreakm ebreaks ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 348585 1227137 nds32_v5_cmd.c:2391 ndsv5_callback_event_handler(): event = 0x00000002, RESUMED
Debug: 349084 1227211 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 349099 1227213 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x38 
Debug: 349112 1227214 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 349135 1227216 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 349147 1227217 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x80000000 
Debug: 349164 1227219 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 349176 1227220 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
User : 349186 1227220 nds_spiflash.c:470 ndsspi_write_sector_buffer(): 
SPI_DOT
Debug: 349234 1227226 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 349238 1227226 riscv-013.c:3821 write_memory(): writing 1 words of 4 bytes to 0x00003108 = 0x8d008608
Debug: 349248 1227227 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 349257 1227228 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 349270 1227228 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x3108 
Debug: 349294 1227231 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 349303 1227232 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 349349 1227236 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 349353 1227236 riscv-013.c:3821 write_memory(): writing 1 words of 2 bytes to 0x0000310c = 0x61290200
Debug: 349363 1227237 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 349372 1227238 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 349385 1227238 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x310c 
Debug: 349409 1227241 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 349418 1227242 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 349456 1227245 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 349474 1227246 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[x17] = 0x0 
Debug: 349485 1227247 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 349495 1227248 nds32_v5_cmd.c:1816 ndsv5_get_CSR_name(): mstatus
Debug: 349510 1227250 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 349521 1227251 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 349544 1227254 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 349557 1227255 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x0 
Debug: 349574 1227256 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x0 
Debug: 349607 1227259 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 349616 1227260 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dcsr] <- 0x4000b643  xdebugver=0x1 ebreakm ebreaks ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 349652 1227264 nds32_v5_cmd.c:2391 ndsv5_callback_event_handler(): event = 0x00000002, RESUMED
Debug: 350871 1227447 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 350886 1227449 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x38 
Debug: 350899 1227450 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 350922 1227452 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 350934 1227453 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x80000000 
Debug: 350951 1227455 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 350963 1227456 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 353182 1227472 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 353186 1227472 riscv-013.c:3821 write_memory(): writing 8174 words of 4 bytes to 0x00003108 = 0x085e0004
Debug: 353196 1227473 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 353205 1227473 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 353218 1227474 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x3108 
Debug: 362293 1227650 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 362302 1227651 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 362347 1227655 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 362351 1227655 riscv-013.c:3821 write_memory(): writing 1 words of 2 bytes to 0x0000b0c0 = 0x00000200
Debug: 362361 1227656 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 362370 1227656 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 362383 1227657 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0xb0c0 
Debug: 362407 1227660 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 362416 1227660 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 362454 1227663 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 362472 1227667 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[x17] = 0x0 
Debug: 362483 1227669 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 362493 1227669 nds32_v5_cmd.c:1816 ndsv5_get_CSR_name(): mstatus
Debug: 362508 1227671 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 362519 1227672 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 362542 1227675 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 362555 1227676 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x0 
Debug: 362572 1227677 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x0 
Debug: 362605 1227680 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 362614 1227681 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dcsr] <- 0x4000b643  xdebugver=0x1 ebreakm ebreaks ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 362650 1227685 nds32_v5_cmd.c:2391 ndsv5_callback_event_handler(): event = 0x00000002, RESUMED
Debug: 363140 1227758 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 363155 1227760 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x38 
Debug: 363168 1227761 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 363191 1227764 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 363203 1227765 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x80000000 
Debug: 363220 1227766 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 363232 1227767 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
User : 363242 1227768 nds_spiflash.c:470 ndsspi_write_sector_buffer(): 
SPI_DOT
Debug: 363290 1227774 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 363294 1227774 riscv-013.c:3821 write_memory(): writing 1 words of 4 bytes to 0x00003108 = 0x8e008e08
Debug: 363304 1227775 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 363313 1227775 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 363326 1227776 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x3108 
Debug: 363350 1227779 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 363359 1227779 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 363404 1227783 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 363408 1227783 riscv-013.c:3821 write_memory(): writing 1 words of 2 bytes to 0x0000310c = 0x30300200
Debug: 363418 1227784 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 363427 1227785 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 363440 1227785 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x310c 
Debug: 363464 1227788 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 363473 1227789 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 363511 1227792 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 363529 1227794 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[x17] = 0x0 
Debug: 363540 1227795 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 363550 1227795 nds32_v5_cmd.c:1816 ndsv5_get_CSR_name(): mstatus
Debug: 363565 1227797 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 363576 1227799 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 363599 1227801 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 363612 1227802 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x0 
Debug: 363629 1227804 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x0 
Debug: 363662 1227806 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 363671 1227807 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dcsr] <- 0x4000b643  xdebugver=0x1 ebreakm ebreaks ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 363707 1227812 nds32_v5_cmd.c:2391 ndsv5_callback_event_handler(): event = 0x00000002, RESUMED
Debug: 363866 1227835 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 363881 1227837 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x38 
Debug: 363894 1227838 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 363917 1227840 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 363929 1227841 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x80000000 
Debug: 363946 1227843 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 363958 1227844 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 364336 1227851 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 364340 1227851 riscv-013.c:3821 write_memory(): writing 1233 words of 4 bytes to 0x00003108 = 0x08dc0004
Debug: 364350 1227852 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 364359 1227852 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 364372 1227853 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x3108 
Debug: 365757 1227882 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 365766 1227882 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 365811 1227886 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 365815 1227886 riscv-013.c:3821 write_memory(): writing 1 words of 2 bytes to 0x0000444c = 0x2b020400
Debug: 365825 1227887 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 365834 1227888 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 365847 1227888 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x444c 
Debug: 365871 1227891 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 365880 1227892 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 365925 1227896 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
Debug: 365929 1227896 riscv-013.c:3821 write_memory(): writing 1 words of 1 bytes to 0x0000444e = 0x3e262b02
Debug: 365939 1227897 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s0] = 0x10000 
Debug: 365948 1227897 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[s1] = 0x0 
Debug: 365961 1227898 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x444e 
Debug: 365985 1227901 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s1] <- 0x0 
Debug: 365994 1227901 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[s0] <- 0x10000 
Debug: 366032 1227904 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x80000000 
Debug: 366050 1227906 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[x17] = 0x0 
Debug: 366061 1227907 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[x17] <- 0x0 
Debug: 366071 1227908 nds32_v5_cmd.c:1816 ndsv5_get_CSR_name(): mstatus
Debug: 366086 1227910 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 366097 1227911 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[mstatus] <- 0x1800 
Debug: 366120 1227913 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[mstatus] = 0x1800 
Debug: 366133 1227914 riscv-013.c:1282 register_write_direct(): [nds.tap] hart[0] reg[dpc] <- 0x0 
Debug: 366150 1227916 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dpc] = 0x0 
Debug: 366183 1227918 riscv-013.c:1466 register_read_direct(): [nds.tap] hart[0] reg[dcsr] = 0x40009643  xdebugver=0x1 ebreakm ebreaku stopcycle stoptime cause=0x1 prv=0x3
